file_path,file_name,size_gb,size_bytes,modified_time,drive
P:\20251023_low_glucose\2025.10.23-11.02.41-Rec-.cmtr,2025.10.23-11.02.41-Rec-.cmtr,18.72,20098649004,2025-10-25 15:02:49,P:
P:\20251002_HttrB_antagonist\2025.10.02-15.10.45-Rec-.cmtr,2025.10.02-15.10.45-Rec-.cmtr,18.7,20081831116,2025-11-02 08:29:47,P:
O:\20250401_Rd\set8\2025.04.01-13.15.00-Rec-.cmtr,2025.04.01-13.15.00-Rec-.cmtr,18.65,20023738976,2025-04-03 01:06:40,O:
M:\20231030_WT_AAV_opn4\2023.10.30-12.49.48-Rec-.cmtr,2023.10.30-12.49.48-Rec-.cmtr,18.62,19997453680,2023-11-10 17:07:43,M:
Q:\20240618\2024.06.18-11.49.06-Rec-.cmtr,2024.06.18-11.49.06-Rec-.cmtr,18.51,19872070232,2024-06-19 07:54:04,Q:
P:\20251112_gaba\2025.11.12-11.15.29-Rec-.cmtr,2025.11.12-11.15.29-Rec-.cmtr,18.51,19870595868,2025-11-17 19:56:31,P:
L:\202301\20230112\2023.01.12-17.44.32-Rec-.cmtr,2023.01.12-17.44.32-Rec-.cmtr,18.5,19862020004,2023-02-03 09:02:13,L:
M:\20231207_WT_Blocking\2023.12.07-13.47.00-Rec-.cmtr,2023.12.07-13.47.00-Rec-.cmtr,18.48,19844110200,2023-12-10 16:00:19,M:
P:\20251010_low_glucose\2025.10.10-10.52.29-Rec-.cmtr,2025.10.10-10.52.29-Rec-.cmtr,18.47,19833114824,2025-10-13 09:36:42,P:
M:\20240126_protocol_test\2024.01.26-15.05.04-Rec-.cmtr,2024.01.26-15.05.04-Rec-.cmtr,18.41,19764431168,2024-01-30 08:51:42,M:
R:\20241213_MFA\set6_withoutipRGC\2024.12.13-12.45.27-Rec-.cmtr,2024.12.13-12.45.27-Rec-.cmtr,18.39,19747489376,2024-12-15 11:09:28,R:
O:\20250916_gaba_gly\gaba_gly\2025.09.16-10.30.46-Rec-.cmtr,2025.09.16-10.30.46-Rec-.cmtr,18.36,19710787248,2025-09-20 03:55:07,O:
P:\20251120_gaba\before_gaba\2025.11.20-15.17.27-Rec-.cmtr,2025.11.20-15.17.27-Rec-.cmtr,18.34,19695293472,2025-11-29 10:26:40,P:
R:\20240918\2024.09.18-09.59.38-Rec-.cmtr,2024.09.18-09.59.38-Rec-.cmtr,18.33,19676993796,2024-10-02 20:27:16,R:
M:\20231012_Ben_antagonist\2023.10.12-12.52.25-Rec-.cmtr,2023.10.12-12.52.25-Rec-.cmtr,18.31,19655876800,2023-10-18 21:00:57,M:
P:\20251204_gly\gly\2025.12.04-11.30.09-Rec-.cmtr,2025.12.04-11.30.09-Rec-.cmtr,18.23,19570080996,2025-12-11 21:00:12,P:
M:\20231207_WT_Blocking\2023.12.07-13.36.59-Rec-.cmtr,2023.12.07-13.36.59-Rec-.cmtr,18.21,19554812056,2023-12-09 07:19:19,M:
R:\20250114_Rd\2025.01.14-13.15.01-Rec-.cmtr,2025.01.14-13.15.01-Rec-.cmtr,18.21,19549746000,2025-01-15 21:34:23,R:
O:\20251001_HttrB_agonist\2025.10.01-11.15.51-Rec-.cmtr,2025.10.01-11.15.51-Rec-.cmtr,18.17,19505029704,2025-10-03 23:22:32,O:
Q:\20240604\2024.06.04-13.30.37-Rec-.cmtr,2024.06.04-13.30.37-Rec-.cmtr,18.14,19475304860,2024-06-08 18:42:42,Q:
R:\20240910\2024.09.10-16.25.52-Rec-.cmtr,2024.09.10-16.25.52-Rec-.cmtr,18.11,19446669316,2024-09-14 08:41:34,R:
R:\20250306\set6\2025.03.06-09.47.57-Rec-.cmtr,2025.03.06-09.47.57-Rec-.cmtr,18.1,19439820020,2025-06-08 06:18:43,R:
P:\20251007_low_glucose_control\2025.10.07-14.47.15-Rec-.cmtr,2025.10.07-14.47.15-Rec-.cmtr,18.1,19434649412,2025-10-10 04:48:08,P:
R:\20240912_NMDA\2024.09.12-11.32.55-Rec-.cmtr,2024.09.12-11.32.55-Rec-.cmtr,18.07,19405164044,2024-09-16 16:16:00,R:
O:\20250904_gaba_gly\gaba_gly\2025.09.04-10.38.19-Rec-.cmtr,2025.09.04-10.38.19-Rec-.cmtr,18.07,19402933944,2025-09-09 06:24:11,O:
R:\20240904_set7\set7\2024.09.04-12.15.49-Rec-.cmtr,2024.09.04-12.15.49-Rec-.cmtr,18.05,19385092320,2024-09-05 10:54:54,R:
R:\20250114_Rd\2025.01.14-11.45.59-Rec-.cmtr,2025.01.14-11.45.59-Rec-.cmtr,18.05,19381957908,2025-01-15 07:13:12,R:
P:\20251202_gly\gly\2025.12.02-11.54.39-Rec-.cmtr,2025.12.02-11.54.39-Rec-.cmtr,18.0,19322441364,2025-12-06 10:42:26,P:
P:\20251113_gaba\gaba\2025.11.13-10.46.46-Rec-.cmtr,2025.11.13-10.46.46-Rec-.cmtr,17.99,19321724916,2025-11-19 12:05:03,P:
P:\20251203_gly\gly\2025.12.03-11.07.45-Rec-.cmtr,2025.12.03-11.07.45-Rec-.cmtr,17.94,19258114720,2025-12-08 12:58:15,P:
P:\20251202_gly\gly\2025.12.02-12.46.28-Rec-.cmtr,2025.12.02-12.46.28-Rec-.cmtr,17.92,19240077744,2025-12-05 02:46:38,P:
R:\20250225\set6\2025.02.25-10.36.28-Rec-.cmtr,2025.02.25-10.36.28-Rec-.cmtr,17.89,19204033060,2025-05-09 15:39:06,R:
Q:\20240618\2024.06.18-09.23.13-Rec-.cmtr,2024.06.18-09.23.13-Rec-.cmtr,17.88,19201065488,2024-06-20 10:39:22,Q:
L:\20230821_NIH_tripleKO\2023.08.21-12.32.12-Rec-.cmtr,2023.08.21-12.32.12-Rec-.cmtr,17.87,19191975056,2023-08-29 03:06:07,L:
O:\20250410\set6\2025.04.10-10.25.49-Rec-.cmtr,2025.04.10-10.25.49-Rec-.cmtr,17.83,19144677052,2025-06-24 02:16:10,O:
P:\20251119_gaba\gaba\2025.11.19-14.59.51-Rec-.cmtr,2025.11.19-14.59.51-Rec-.cmtr,17.82,19136672984,2025-11-25 20:16:51,P:
L:\20230905_Rd\2023.09.05-15.50.34-Rec-.cmtr,2023.09.05-15.50.34-Rec-.cmtr,17.82,19129315164,2023-09-08 20:50:04,L:
O:\20250916_gaba_gly\before_gaba_gly\2025.09.16-15.17.31-Rec-.cmtr,2025.09.16-15.17.31-Rec-.cmtr,17.82,19128935620,2025-09-20 06:32:20,O:
M:\20231207_WT_Blocking\2023.12.07-13.26.18-Rec-.cmtr,2023.12.07-13.26.18-Rec-.cmtr,17.81,19125991816,2023-12-12 11:41:46,M:
R:\20250214_JHU\2025.02.14-12.51.56-Rec-.cmtr,2025.02.14-12.51.56-Rec-.cmtr,17.8,19116969564,2025-02-21 14:17:36,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-12.51.56-Rec-.cmtr,2025.02.14-12.51.56-Rec-.cmtr,17.8,19116969564,2025-02-21 14:17:36,M:
Q:\20240514_Rd\set6\2024.05.14-13.04.31-Rec-.cmtr,2024.05.14-13.04.31-Rec-.cmtr,17.77,19085565280,2024-05-18 00:25:58,Q:
R:\20240917\2024.09.17-10.09.28-Rec-.cmtr,2024.09.17-10.09.28-Rec-.cmtr,17.74,19047217480,2024-09-21 04:12:32,R:
O:\20250904_gaba_gly\before_gaba_gly\2025.09.04-13.54.47-Rec-.cmtr,2025.09.04-13.54.47-Rec-.cmtr,17.73,19032483452,2025-09-05 20:20:27,O:
O:\20250401_Rd\2025.04.01-13.33.38-Rec-.cmtr,2025.04.01-13.33.38-Rec-.cmtr,17.64,18940202284,2025-04-24 00:07:56,O:
O:\20250423\2025.04.23-11.33.44-Rec-.cmtr,2025.04.23-11.33.44-Rec-.cmtr,17.61,18911034092,2025-07-22 11:06:35,O:
P:\20251125_gaba\gaba\2025.11.25-10.33.45-Rec-.cmtr,2025.11.25-10.33.45-Rec-.cmtr,17.6,18893275528,2025-11-30 22:07:59,P:
L:\20230822_REST_WT\2023.08.22-13.27.28-Rec-.cmtr,2023.08.22-13.27.28-Rec-.cmtr,17.59,18888352568,2023-08-30 22:29:12,L:
R:\20240924_no_ipRGC\2024.09.24-13.18.00-Rec-.cmtr,2024.09.24-13.18.00-Rec-.cmtr,17.52,18808591284,2024-09-29 08:55:52,R:
Q:\20240514\2024.05.14-14.12.53-Rec-.cmtr,2024.05.14-14.12.53-Rec-.cmtr,17.51,18799425520,2024-05-19 05:52:07,Q:
L:\20230810_Vglu\2023.08.10-12.24.23-Rec-.cmtr,2023.08.10-12.24.23-Rec-.cmtr,17.44,18721506568,2023-08-14 02:05:32,L:
Q:\20240604\2024.06.04-15.20.07-Rec-.cmtr,2024.06.04-15.20.07-Rec-.cmtr,17.41,18693968700,2024-06-10 05:59:40,Q:
M:\20231129_Rd\2023.11.29-10.40.27-Rec-.cmtr,2023.11.29-10.40.27-Rec-.cmtr,17.39,18673043632,2023-12-01 13:40:57,M:
L:\20230810_Vglu\2023.08.10-11.53.09-Rec-.cmtr,2023.08.10-11.53.09-Rec-.cmtr,17.35,18630932408,2023-08-11 14:59:38,L:
Q:\20240530\set6\2024.05.30-15.39.37-Rec-.cmtr,2024.05.30-15.39.37-Rec-.cmtr,17.34,18622258804,2024-06-05 20:43:55,Q:
R:\20250227_Rd\set8_1\2025.02.27-11.31.25-Rec-.cmtr,2025.02.27-11.31.25-Rec-.cmtr,17.32,18602439484,2025-03-01 04:00:19,R:
Q:\20240314\2024.03.14-13.00.17-Rec-.cmtr,2024.03.14-13.00.17-Rec-.cmtr,17.32,18602270568,2024-04-12 19:13:12,Q:
Q:\20240808_ipRGC\2024.08.08-11.59.49-Rec-.cmtr,2024.08.08-11.59.49-Rec-.cmtr,17.32,18596106060,2024-08-10 20:39:43,Q:
Q:\20240604\2024.06.04-10.43.27-Rec-.cmtr,2024.06.04-10.43.27-Rec-.cmtr,17.31,18589174088,2024-06-07 00:40:02,Q:
P:\20251023_low_glucose\2025.10.23-13.08.18-Rec-.cmtr,2025.10.23-13.08.18-Rec-.cmtr,17.2,18469393208,2025-10-29 10:50:16,P:
P:\20251113_gaba\before_gaba\2025.11.13-10.22.19-Rec-.cmtr,2025.11.13-10.22.19-Rec-.cmtr,17.2,18465879984,2025-11-19 00:10:39,P:
L:\202212\20221206\2022.12.06-14.23.03-Rec-.cmtr,2022.12.06-14.23.03-Rec-.cmtr,17.19,18460153340,2022-12-31 22:34:16,L:
Q:\20240618\2024.06.18-13.53.43-Rec-.cmtr,2024.06.18-13.53.43-Rec-.cmtr,17.15,18418999552,2024-06-22 15:53:49,Q:
M:\20240126_protocol_test\2024.01.26-15.15.38-Rec-.cmtr,2024.01.26-15.15.38-Rec-.cmtr,17.09,18352466452,2024-01-31 14:56:28,M:
Q:\20240328\2024.03.28-15.15.29-Rec-.cmtr,2024.03.28-15.15.29-Rec-.cmtr,17.06,18319523676,2024-04-09 13:57:00,Q:
O:\20250408_Rd\set8\2025.04.08-13.58.22-Rec-.cmtr,2025.04.08-13.58.22-Rec-.cmtr,17.04,18292719228,2025-04-13 11:42:53,O:
O:\20251001_HttrB_agonist\set6_a\2025.10.01-10.15.53-Rec-.cmtr,2025.10.01-10.15.53-Rec-.cmtr,17.03,18281405312,2025-10-02 06:19:28,O:
L:\20230810_Vglu\2023.08.10-11.15.15-Rec-.cmtr,2023.08.10-11.15.15-Rec-.cmtr,17.02,18274378740,2023-09-03 13:09:42,L:
Q:\20240523\2024.05.23-11.21.36-Rec-.cmtr,2024.05.23-11.21.36-Rec-.cmtr,16.98,18232931716,2024-06-01 01:21:27,Q:
O:\20250523_Jason\2025.05.23-15.35.12-Rec-.cmtr,2025.05.23-15.35.12-Rec-.cmtr,16.97,18225527656,2025-05-24 09:52:00,O:
Q:\20230531_REST_WT\2023.05.31-14.16.56-Rec.cmtr,2023.05.31-14.16.56-Rec.cmtr,16.96,18215184072,2023-08-07 10:47:09,Q:
R:\20250205\set6_without_ipRGC\2025.02.05-14.34.27-Rec-.cmtr,2025.02.05-14.34.27-Rec-.cmtr,16.96,18212308132,2025-02-11 06:37:42,R:
O:\20250909_gaba_gly\before_gaba_gly\2025.09.09-14.48.03-Rec-.cmtr,2025.09.09-14.48.03-Rec-.cmtr,16.9,18149775908,2025-09-11 03:21:46,O:
R:\20250212\set6\2025.02.12-13.24.05-Rec-.cmtr,2025.02.12-13.24.05-Rec-.cmtr,16.88,18120349016,2025-05-02 14:44:37,R:
Q:\20240523\2024.05.23-12.37.42-Rec-.cmtr,2024.05.23-12.37.42-Rec-.cmtr,16.87,18116045976,2024-06-01 17:03:47,Q:
L:\20230823_REST\2023.08.23-13.55.42-Rec-.cmtr,2023.08.23-13.55.42-Rec-.cmtr,16.87,18113817720,2023-08-30 04:11:24,L:
R:\20250214_JHU\2025.02.14-12.36.34-Rec-.cmtr,2025.02.14-12.36.34-Rec-.cmtr,16.84,18078173572,2025-02-21 00:00:12,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-12.36.34-Rec-.cmtr,2025.02.14-12.36.34-Rec-.cmtr,16.84,18078173572,2025-02-21 00:00:12,M:
P:\20251202_gly\before_gly\2025.12.02-15.07.34-Rec-.cmtr,2025.12.02-15.07.34-Rec-.cmtr,16.78,18014024556,2025-12-09 06:26:54,P:
P:\20251016_low_glucose\2025.10.16-09.59.17-Rec-.cmtr,2025.10.16-09.59.17-Rec-.cmtr,16.76,18000644336,2025-10-17 18:25:19,P:
R:\20241213_MFA\2024.12.13-12.07.40-Rec-.cmtr,2024.12.13-12.07.40-Rec-.cmtr,16.74,17969287456,2024-12-16 01:27:44,R:
R:\20241213_MFA\set6\2024.12.13-12.07.40-Rec-.cmtr,2024.12.13-12.07.40-Rec-.cmtr,16.74,17969287456,2024-12-16 01:27:44,R:
P:\20251016_low_glucose\2025.10.16-10.19.18-Rec-.cmtr,2025.10.16-10.19.18-Rec-.cmtr,16.73,17966613884,2025-10-18 03:31:15,P:
Q:\20240530\set6\2024.05.30-16.52.46-Rec-.cmtr,2024.05.30-16.52.46-Rec-.cmtr,16.73,17964627264,2024-06-07 15:21:19,Q:
O:\20250326\set6\2025.03.26-12.57.34-Rec-.cmtr,2025.03.26-12.57.34-Rec-.cmtr,16.73,17961082572,2025-06-26 17:02:31,O:
Q:\20230531_REST_WT\2023.05.31-13.51.16-Rec-.cmtr,2023.05.31-13.51.16-Rec-.cmtr,16.72,17949083848,2023-06-09 00:28:02,Q:
P:\20251120_gaba\gaba\2025.11.20-10.14.49-Rec-.cmtr,2025.11.20-10.14.49-Rec-.cmtr,16.69,17923325208,2025-11-26 20:03:12,P:
M:\20240228_protocol_test\2024.02.28-11.19.39-Rec-.cmtr,2024.02.28-11.19.39-Rec-.cmtr,16.64,17872294428,2024-03-25 01:22:50,M:
P:\20251010_low_glucose\2025.10.10-13.37.05-Rec-.cmtr,2025.10.10-13.37.05-Rec-.cmtr,16.64,17865483612,2025-10-13 16:35:49,P:
R:\20240917\2024.09.17-11.53.58-Rec-.cmtr,2024.09.17-11.53.58-Rec-.cmtr,16.61,17835617744,2024-09-20 18:06:30,R:
L:\202212\20221207\2022.12.07-10.59.18-Rec-.cmtr,2022.12.07-10.59.18-Rec-.cmtr,16.55,17771281852,2023-01-10 20:56:29,L:
Q:\20240530\set6\2024.05.30-13.24.48-Rec-.cmtr,2024.05.30-13.24.48-Rec-.cmtr,16.53,17752045012,2024-06-05 09:47:26,Q:
R:\20240910\2024.09.10-11.32.31-Rec-.cmtr,2024.09.10-11.32.31-Rec-.cmtr,16.43,17639144292,2024-09-12 21:04:10,R:
R:\20250214_JHU\2025.02.14-13.08.35-Rec-.cmtr,2025.02.14-13.08.35-Rec-.cmtr,16.32,17525886168,2025-02-18 03:03:52,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-13.08.35-Rec-.cmtr,2025.02.14-13.08.35-Rec-.cmtr,16.32,17525886168,2025-02-18 03:03:52,M:
P:\20251009_low_glucose_control_AMES\2025.10.09-10.37.05-Rec-.cmtr,2025.10.09-10.37.05-Rec-.cmtr,16.31,17507827072,2025-11-06 16:38:38,P:
R:\20250220\set6\2025.02.20-14.23.01-Rec-.cmtr,2025.02.20-14.23.01-Rec-.cmtr,16.27,17466088676,2025-05-15 11:42:26,R:
L:\20230905_Rd\2023.09.05-13.01.39-Rec-.cmtr,2023.09.05-13.01.39-Rec-.cmtr,16.26,17456526920,2023-09-10 16:51:10,L:
M:\20231012_Ben_antagonist\2023.10.12-13.02.26-Rec-.cmtr,2023.10.12-13.02.26-Rec-.cmtr,16.24,17439480400,2023-10-19 18:52:23,M:
R:\20250204\set6\2025.02.04-12.37.50-Rec-.cmtr,2025.02.04-12.37.50-Rec-.cmtr,16.2,17393493196,2025-02-11 11:23:11,R:
Q:\20240618\2024.06.18-10.42.54-Rec-.cmtr,2024.06.18-10.42.54-Rec-.cmtr,16.18,17370055740,2024-06-20 20:39:18,Q:
Q:\20240325\2024.03.25-13.44.04-Rec-.cmtr,2024.03.25-13.44.04-Rec-.cmtr,16.16,17352994868,2024-04-04 00:44:20,Q:
O:\20250326\set6\2025.03.26-16.40.23-Rec-.cmtr,2025.03.26-16.40.23-Rec-.cmtr,16.09,17279616976,2025-08-12 18:37:11,O:
O:\20250402_Rd\2025.04.02-13.05.16-Rec-.cmtr,2025.04.02-13.05.16-Rec-.cmtr,16.09,17277835048,2025-04-25 01:01:22,O:
O:\20250916_gaba_gly\before_gaba_gly\2025.09.16-10.06.23-Rec-.cmtr,2025.09.16-10.06.23-Rec-.cmtr,16.05,17230426368,2025-09-19 15:31:09,O:
Q:\20240808_ipRGC\2024.08.08-10.40.20-Rec-.cmtr,2024.08.08-10.40.20-Rec-.cmtr,16.04,17225533076,2024-08-09 22:04:00,Q:
P:\20251119_gaba\gaba\2025.11.19-11.15.18-Rec-.cmtr,2025.11.19-11.15.18-Rec-.cmtr,16.04,17220178340,2025-11-23 04:00:17,P:
P:\20251010_low_glucose\2025.10.10-13.57.06-Rec-.cmtr,2025.10.10-13.57.06-Rec-.cmtr,16.03,17213890428,2025-10-14 03:12:22,P:
M:\20231031_Rd\2023.10.31-11.28.58-Rec-.cmtr,2023.10.31-11.28.58-Rec-.cmtr,16.02,17198565008,2023-11-03 07:53:44,M:
M:\20240126_protocol_test\2024.01.26-15.26.13-Rec-.cmtr,2024.01.26-15.26.13-Rec-.cmtr,16.02,17198387900,2024-02-01 22:18:16,M:
R:\20240918\2024.09.18-13.24.10-Rec-.cmtr,2024.09.18-13.24.10-Rec-.cmtr,16.01,17185890880,2024-10-03 11:07:54,R:
L:\20230815_REST\2023.08.15-13.40.27-Rec-.cmtr,2023.08.15-13.40.27-Rec-.cmtr,16.0,17182105272,2023-08-23 16:52:07,L:
O:\20250919_gaba_gly\gaba_gly\2025.09.19-10.54.12-Rec-.cmtr,2025.09.19-10.54.12-Rec-.cmtr,16.0,17180891208,2025-09-26 23:33:08,O:
M:\20231207_WT_Blocking\2023.12.07-11.14.19-Rec-.cmtr,2023.12.07-11.14.19-Rec-.cmtr,15.97,17144755036,2023-12-08 21:10:58,M:
O:\20250414\2025.04.14-12.20.44-Rec-.cmtr,2025.04.14-12.20.44-Rec-.cmtr,15.94,17115989792,2025-07-24 07:30:09,O:
M:\20231207_WT_Blocking\2023.12.07-10.52.57-Rec-.cmtr,2023.12.07-10.52.57-Rec-.cmtr,15.88,17051557952,2023-12-08 16:25:58,M:
L:\20230616_NIH_SingleKO\2023.06.16-13.54.25-Rec-.cmtr,2023.06.16-13.54.25-Rec-.cmtr,15.86,17030753072,2023-06-25 21:36:41,L:
L:\20230811_NIH_tripleKO\2023.08.11-10.40.52-Rec-.cmtr,2023.08.11-10.40.52-Rec-.cmtr,15.85,17015343500,2023-08-16 20:41:42,L:
R:\20250220\set6\2025.02.20-13.00.25-Rec-.cmtr,2025.02.20-13.00.25-Rec-.cmtr,15.84,17013140236,2025-05-13 19:57:56,R:
P:\20251023_low_glucose\2025.10.23-11.23.14-Rec-.cmtr,2025.10.23-11.23.14-Rec-.cmtr,15.81,16980948324,2025-10-28 19:22:41,P:
R:\20250306\set6\2025.03.06-10.38.58-Rec-.cmtr,2025.03.06-10.38.58-Rec-.cmtr,15.79,16952189520,2025-03-28 03:03:54,R:
L:\20230911_wt\2023.09.11-12.39.31-Rec-.cmtr,2023.09.11-12.39.31-Rec-.cmtr,15.78,16946923536,2023-10-13 02:59:52,L:
M:\20231012_Ben_antagonist\2023.10.12-13.12.27-Rec-.cmtr,2023.10.12-13.12.27-Rec-.cmtr,15.78,16941768240,2023-10-20 11:56:33,M:
P:\20251010_low_glucose\2025.10.10-16.02.57-Rec-.cmtr,2025.10.10-16.02.57-Rec-.cmtr,15.77,16930896272,2025-10-16 05:47:59,P:
O:\20251001_HttrB_agonist\2025.10.01-17.03.45-Rec-.cmtr,2025.10.01-17.03.45-Rec-.cmtr,15.72,16874799360,2025-10-06 23:07:04,O:
R:\20240913_NMDA\2024.09.13-10.16.26-Rec-.cmtr,2024.09.13-10.16.26-Rec-.cmtr,15.71,16863773576,2024-09-21 12:04:14,R:
R:\20250128_wt_greenlight\set8_1_0filter\2025.01.28-11.21.18-Rec-.cmtr,2025.01.28-11.21.18-Rec-.cmtr,15.7,16859301892,2025-02-01 06:26:08,R:
R:\20250225\set6\2025.02.25-10.06.21-Rec-.cmtr,2025.02.25-10.06.21-Rec-.cmtr,15.64,16789347468,2025-05-09 07:14:09,R:
M:\20240216_protocol_test\2024.02.16-12.01.35-Rec-.cmtr,2024.02.16-12.01.35-Rec-.cmtr,15.52,16666187244,2024-02-18 07:37:35,M:
Q:\20240522\2024.05.22-11.35.54-Rec-.cmtr,2024.05.22-11.35.54-Rec-.cmtr,15.51,16657900548,2024-05-28 20:06:24,Q:
Q:\20240402\2024.04.02-10.25.10-Rec-.cmtr,2024.04.02-10.25.10-Rec-.cmtr,15.49,16633835160,2024-04-05 03:45:44,Q:
P:\20251202_gly\gly\2025.12.02-10.57.53-Rec-.cmtr,2025.12.02-10.57.53-Rec-.cmtr,15.46,16604334688,2025-12-05 19:33:12,P:
P:\20251007_low_glucose_control\2025.10.07-10.49.19-Rec-.cmtr,2025.10.07-10.49.19-Rec-.cmtr,15.39,16521149100,2025-10-08 16:59:01,P:
P:\20251113_gaba\before_gaba\2025.11.13-14.55.25-Rec-.cmtr,2025.11.13-14.55.25-Rec-.cmtr,15.37,16498244368,2025-11-20 02:30:56,P:
R:\20240912_NMDA\2024.09.12-10.21.54-Rec-.cmtr,2024.09.12-10.21.54-Rec-.cmtr,15.36,16497802228,2024-09-15 22:41:18,R:
M:\20240216_protocol_test\2024.02.16-13.36.35-Rec-.cmtr,2024.02.16-13.36.35-Rec-.cmtr,15.35,16479230812,2024-02-21 14:49:20,M:
L:\20230911_wt\2023.09.11-11.37.51-Rec-.cmtr,2023.09.11-11.37.51-Rec-.cmtr,15.34,16466621768,2023-09-14 10:47:08,L:
M:\20240126_protocol_test\2024.01.26-14.54.31-Rec-.cmtr,2024.01.26-14.54.31-Rec-.cmtr,15.32,16453219060,2024-01-29 01:10:47,M:
O:\20250408_Rd\2025.04.08-14.17.00-Rec-.cmtr,2025.04.08-14.17.00-Rec-.cmtr,15.28,16408700284,2025-04-16 05:22:52,O:
R:\20250306\set6\2025.03.06-11.46.59-Rec-.cmtr,2025.03.06-11.46.59-Rec-.cmtr,15.25,16378266152,2025-06-08 23:57:14,R:
L:\20230811_NIH_tripleKO\2023.08.11-12.26.45-Rec-.cmtr,2023.08.11-12.26.45-Rec-.cmtr,15.19,16314761956,2023-08-15 19:03:53,L:
P:\20251204_gly\before_gly\2025.12.04-15.01.23-Rec-.cmtr,2025.12.04-15.01.23-Rec-.cmtr,15.19,16313485880,2025-12-12 09:32:22,P:
M:\20240126_protocol_test\2024.01.26-15.36.43-Rec-.cmtr,2024.01.26-15.36.43-Rec-.cmtr,15.18,16300603364,2024-02-02 23:32:51,M:
R:\20240912_NMDA\2024.09.12-12.45.35-Rec-.cmtr,2024.09.12-12.45.35-Rec-.cmtr,15.18,16294946824,2024-09-16 18:10:32,R:
L:\202212\20221206\2022.12.06-14.11.20-Rec-.cmtr,2022.12.06-14.11.20-Rec-.cmtr,15.15,16262629032,2022-12-31 04:09:28,L:
M:\20231207_WT_Blocking\2023.12.07-11.03.28-Rec-.cmtr,2023.12.07-11.03.28-Rec-.cmtr,15.14,16251331004,2023-12-09 09:28:22,M:
R:\20250217_JHU\2025.02.17-16.04.04-Rec-.cmtr,2025.02.17-16.04.04-Rec-.cmtr,15.09,16202491140,2025-03-20 15:15:05,R:
M:\JHU2025_data_backup_to_be_deleted\20250217_JHU\2025.02.17-16.04.04-Rec-.cmtr,2025.02.17-16.04.04-Rec-.cmtr,15.09,16202491140,2025-03-20 15:15:05,M:
R:\20240904\2024.09.04-16.08.09-Rec-.cmtr,2024.09.04-16.08.09-Rec-.cmtr,15.09,16199612696,2024-09-07 05:29:04,R:
P:\20251203_gly\gly\2025.12.03-15.48.27-Rec-.cmtr,2025.12.03-15.48.27-Rec-.cmtr,15.07,16178811960,2025-12-10 23:32:01,P:
M:\20231026_WT\2023.10.26-10.10.36-Rec-.cmtr,2023.10.26-10.10.36-Rec-.cmtr,15.06,16171810352,2023-10-27 23:14:38,M:
R:\20250319_Fu\2025.03.19-10.13.43-Rec-.cmtr,2025.03.19-10.13.43-Rec-.cmtr,15.06,16168109440,2025-03-22 05:11:54,R:
R:\20250227_Rd\2025.02.27-11.31.25-Rec-.cmtr,2025.02.27-11.31.25-Rec-.cmtr,15.06,16166189480,2025-03-04 08:42:06,R:
R:\20250305\set6\2025.03.05-15.43.39-Rec-.cmtr,2025.03.05-15.43.39-Rec-.cmtr,15.03,16140021664,2025-06-05 22:24:01,R:
P:\20251125_gaba\gaba\2025.11.25-12.22.14-Rec-.cmtr,2025.11.25-12.22.14-Rec-.cmtr,15.02,16131227472,2025-12-02 19:46:04,P:
O:\20250523_Jason\2025.05.23-10.17.31-Rec-.cmtr,2025.05.23-10.17.31-Rec-.cmtr,15.01,16120126952,2025-05-26 06:05:14,O:
M:\20240216_protocol_test\2024.02.16-12.11.54-Rec-.cmtr,2024.02.16-12.11.54-Rec-.cmtr,15.0,16102225504,2024-02-19 01:51:12,M:
R:\20241218_MFA\2024.12.18-11.35.44-Rec-.cmtr,2024.12.18-11.35.44-Rec-.cmtr,14.99,16097976240,2024-12-19 22:58:04,R:
R:\20241218_MFA\set6\2024.12.18-11.35.44-Rec-.cmtr,2024.12.18-11.35.44-Rec-.cmtr,14.99,16097976240,2024-12-19 22:58:04,R:
O:\20250905_gaba_gly\before_gaba_gly\2025.09.05-10.37.13-Rec-.cmtr,2025.09.05-10.37.13-Rec-.cmtr,14.97,16075214928,2025-09-06 15:38:22,O:
M:\20231030_WT_AAV_opn4\2023.10.30-12.41.17-Rec-.cmtr,2023.10.30-12.41.17-Rec-.cmtr,14.95,16047970460,2023-11-06 11:03:06,M:
R:\20240910\2024.09.10-09.34.29-Rec-.cmtr,2024.09.10-09.34.29-Rec-.cmtr,14.94,16041066848,2024-09-11 16:28:44,R:
R:\20250214_JHU\2025.02.14-12.22.37-Rec-.cmtr,2025.02.14-12.22.37-Rec-.cmtr,14.92,16016955880,2025-02-19 07:48:02,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-12.22.37-Rec-.cmtr,2025.02.14-12.22.37-Rec-.cmtr,14.92,16016955880,2025-02-19 07:48:02,M:
L:\20230616_NIH_SingleKO\2023.06.16-12.49.40-Rec-.cmtr,2023.06.16-12.49.40-Rec-.cmtr,14.89,15992748748,2023-07-01 22:59:56,L:
